book_name,book_cost,book_cost_url,book_rating,book_ReviewsNumber,book_ReviewsNumber_url
"Microsoft Sentinel in Action: Architect, design, implement, and operate Microsoft Sentinel as the core of your security solutions, 2nd Edition","2,784",https://www.amazon.in/Microsoft-Sentinel-Action-Architect-implement/dp/1801815534/ref=sr_1_248?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-248,4.7 out of 5 stars,16,https://www.amazon.in/Microsoft-Sentinel-Action-Architect-implement-ebook/dp/B09FKK1C9R/ref=sr_1_248?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-248#customerReviews
Learn Java 17 Programming -: Learn to code by understanding the fundamentals of Java 17,864,https://www.amazon.in/Learn-Java-17-Programming-fundamentals-ebook/dp/B0B2DN71S2/ref=sr_1_249?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-249,5.0 out of 5 stars,2,https://www.amazon.in/Learn-Java-Programming-understanding-fundamentals/dp/1803241438/ref=sr_1_249?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-249#customerReviews
Salesforce CPQ Implementation Handbook: Configure Salesforce CPQ products to close more deals and generate higher revenue for your business,788,https://www.amazon.in/Salesforce-CPQ-Implementation-Handbook-Configure-ebook/dp/B09PMD3QNJ/ref=sr_1_250?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-250,4.6 out of 5 stars,14,https://www.amazon.in/Salesforce-CPQ-Implementation-Handbook-Configure/dp/1801077428/ref=sr_1_250?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-250#customerReviews
"iOS 15 Programming for Beginners: Kickstart your mobile app development journey by building iOS apps with Swift 5.5 and Xcode 13, 6th Edition",788,https://www.amazon.in/iOS-Programming-Beginners-Kickstart-development-ebook/dp/B09CHHWVK3/ref=sr_1_251?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-251,4.4 out of 5 stars,28,https://www.amazon.in/iOS-Programming-Beginners-Kickstart-development/dp/1801811245/ref=sr_1_251?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-251#customerReviews
"Full Stack FastAPI, React, and MongoDB: Build Python web applications with the FARM stack","2,385",https://www.amazon.in/Modern-Web-Development-FARM-Stack/dp/1803231823/ref=sr_1_252?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-252,5.0 out of 5 stars,1,https://www.amazon.in/Full-Stack-FastAPI-React-MongoDB-ebook/dp/B0B2DNQCBG/ref=sr_1_252?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-252#customerReviews
Bioinformatics with Python Cookbook,"1,084.00",https://www.amazon.in/Bioinformatics-Python-Cookbook-Tiago-Antao-ebook/dp/B00YSILRYS/ref=sr_1_253?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-253,4.7 out of 5 stars,4,https://www.amazon.in/Bioinformatics-Python-Cookbook-Tiago-Antao/dp/1782175113/ref=sr_1_253?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-253#customerReviews
"Hands-on Kubernetes on Azure: Use Azure Kubernetes Service to automate management, scaling, and deployment of containerized applications, 3rd Edition",554,https://www.amazon.in/Hands-Kubernetes-Azure-containerized-applications-ebook/dp/B095H26VFY/ref=sr_1_254?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-254,4.8 out of 5 stars,12,https://www.amazon.in/Hands-Kubernetes-Azure-containerized-applications/dp/1801079943/ref=sr_1_254?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-254#customerReviews
"DIY Crafts (Packt of 2) Fishing Lures Set Sports Accessories Dno# 6 (Pack of 4 pcs, DIY Crafts)","2,636",https://www.amazon.in/DIY-Crafts-Fishing-Sports-Accessories/dp/B08THKB7V8/ref=sr_1_255?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-255,,,
Hands-On Network Programming with C: Learn socket programming in C and write secure and optimized network code,402,https://www.amazon.in/Hands-Network-Programming-programming-optimized-ebook/dp/B07PSJKHKJ/ref=sr_1_256?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-256,4.5 out of 5 stars,113,https://www.amazon.in/Hands-Network-Programming-programming-optimized/dp/1789349869/ref=sr_1_256?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805884&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-256#customerReviews
Data Engineering with Python: Work with massive datasets to design data models and automate data pipelines using Python,"2,464",https://www.amazon.in/Data-Engineering-Python-datasets-pipelines/dp/183921418X/ref=sr_1_257?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-257,4.2 out of 5 stars,89,https://www.amazon.in/Data-Engineering-Python-datasets-pipelines-ebook/dp/B08DSLVFNR/ref=sr_1_257?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-257#customerReviews
"React Design Patterns and Best Practices: Design, build and deploy production-ready web applications using standard industry practices, 2nd Edition",699,https://www.amazon.in/React-Design-Patterns-Best-Practices-ebook/dp/B07Q85C6VX/ref=sr_1_258?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-258,4.8 out of 5 stars,23,https://www.amazon.in/React-Design-Patterns-Best-Practices/dp/1789530172/ref=sr_1_258?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-258#customerReviews
"Cybersecurity – Attack and Defense Strategies: Counter modern threats and employ state-of-the-art tools and techniques to protect your organization against cybercriminals, 2nd Edition","2,464",https://www.amazon.in/Cybersecurity-state-art-organization-cybercriminals/dp/183882779X/ref=sr_1_259?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-259,4.6 out of 5 stars,144,https://www.amazon.in/Cybersecurity-state-art-organization-cybercriminals-ebook/dp/B081SSGKF5/ref=sr_1_259?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-259#customerReviews
"Serverless Analytics with Amazon Athena: Query structured, unstructured, or semi-structured data in seconds without setting up any infrastructure",985,https://www.amazon.in/Serverless-Analytics-Amazon-Athena-semi-structured-ebook/dp/B09CHK2HVF/ref=sr_1_260?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-260,,,
Azure Active Directory for Secure Application Development: Use modern authentication techniques to secure applications in Azure,"2,385",https://www.amazon.in/Active-Directory-Secure-Application-Development/dp/1838646507/ref=sr_1_261?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-261,5.0 out of 5 stars,1,https://www.amazon.in/Active-Directory-Secure-Application-Development-ebook/dp/B09W5VQJ85/ref=sr_1_261?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-261#customerReviews
Lean Mobile App Development,788,https://www.amazon.in/Lean-Mobile-App-Development-methodologies-ebook/dp/B01IF9EIWI/ref=sr_1_262?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-262,4.1 out of 5 stars,6,https://www.amazon.in/Lean-Mobile-Development-Mike-Drongelen/dp/1786467046/ref=sr_1_262?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-262#customerReviews
Instant Apache ActiveMQ Messaging Application Development How-to,"1,511",https://www.amazon.in/Instant-ActiveMQ-Messaging-Application-Development/dp/1782169415/ref=sr_1_263?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-263,3.8 out of 5 stars,9,https://www.amazon.in/Instant-ActiveMQ-Messaging-Application-Development-ebook/dp/B00CYHB3BC/ref=sr_1_263?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-263#customerReviews
"Machine Learning with Apache Spark Quick Start Guide: Uncover patterns, derive actionable insights, and learn from big data using MLlib",592,https://www.amazon.in/Machine-Learning-Apache-Spark-Quick-ebook/dp/B07MDT6C4W/ref=sr_1_264?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-264,5.0 out of 5 stars,1,https://www.amazon.in/Machine-Learning-Apache-Spark-Quick/dp/1789346568/ref=sr_1_264?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-264#customerReviews
Responsive Web Design with Html5 and Css3,712,https://www.amazon.in/Responsive-Web-Design-HTML5-CSS3-ebook/dp/B007SVJA3M/ref=sr_1_265?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-265,4.2 out of 5 stars,112,https://www.amazon.in/Responsive-Web-Design-HTML5-CSS3/dp/1849693188/ref=sr_1_265?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-265#customerReviews
Mastering ABP Framework: Build maintainable .NET solutions by implementing software development best practices,"2,782",https://www.amazon.in/Mastering-ABP-Framework-maintainable-implementing/dp/1801079242/ref=sr_1_266?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-266,4.6 out of 5 stars,9,https://www.amazon.in/Mastering-ABP-Framework-maintainable-implementing-ebook/dp/B097Z2DM8Q/ref=sr_1_266?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-266#customerReviews
Practical Real-time Data Processing and Analytics,985,https://www.amazon.in/Practical-Real-time-Data-Processing-Analytics-ebook/dp/B01N6QJIQA/ref=sr_1_267?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-267,1.0 out of 5 stars,1,https://www.amazon.in/Practical-Real-time-Data-Processing-Analytics/dp/1787281205/ref=sr_1_267?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-267#customerReviews
"Software Architecture Patterns for Serverless Systems: Architecting for innovation with events, autonomous services, and micro frontends","3,052.00",https://www.amazon.in/Software-Architecture-Patterns-Serverless-Systems/dp/1800207034/ref=sr_1_268?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-268,4.8 out of 5 stars,16,https://www.amazon.in/Software-Architecture-Patterns-Serverless-Systems-ebook/dp/B091Q83S9P/ref=sr_1_268?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-268#customerReviews
"Mastering Swift 5: Deep dive into the latest edition of the Swift programming language, 5th Edition",387,https://www.amazon.in/Mastering-Swift-latest-programming-language-ebook/dp/B07RD3P9PY/ref=sr_1_269?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-269,4.2 out of 5 stars,94,https://www.amazon.in/Mastering-Swift-latest-programming-language/dp/1789139864/ref=sr_1_269?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-269#customerReviews
Machine Learning Engineering with Python: Manage the production life cycle of machine learning models using MLOps with practical examples,"2,466",https://www.amazon.in/Machine-Learning-Engineering-Python-production/dp/1801079250/ref=sr_1_270?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-270,4.4 out of 5 stars,12,https://www.amazon.in/Machine-Learning-Engineering-Python-production-ebook/dp/B09CHHK2RJ/ref=sr_1_270?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-270#customerReviews
"Practical Python Programming for IoT: Build advanced IoT projects using a Raspberry Pi 4, MQTT, RESTful APIs, WebSockets, and Python 3",938,https://www.amazon.in/Practical-Python-Programming-IoT-WebSockets-ebook/dp/B08K3MD5Z1/ref=sr_1_271?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-271,4.3 out of 5 stars,41,https://www.amazon.in/Practical-Python-Programming-IoT-WebSockets/dp/1838982469/ref=sr_1_271?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-271#customerReviews
Essential PySpark for Scalable Data Analytics: A beginner's guide to harnessing the power and ease of PySpark 3,"2,782",https://www.amazon.in/Essential-PySpark-Scalable-Data-Analytics/dp/1800568878/ref=sr_1_272?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-272,4.4 out of 5 stars,11,https://www.amazon.in/Essential-PySpark-Scalable-Data-Analytics-ebook/dp/B098C3PPSJ/ref=sr_1_272?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805916&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-272#customerReviews
Taking Flutter to Web: Learn to build cross-platform UIs for web and mobile platforms using Flutter for Web,845,https://www.amazon.in/Taking-Flutter-Web-cross-platform-platforms-ebook/dp/B0B12P78YG/ref=sr_1_273?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-273,,,
Building Smart LEGO MINDSTORMS EV3 Robots: Leverage the LEGO MINDSTORMS EV3 platform to build and program intelligent robots,332,https://www.amazon.in/Building-Smart-LEGO-MINDSTORMS-Robots-ebook/dp/B078TKRF66/ref=sr_1_274?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-274,4.0 out of 5 stars,9,https://www.amazon.in/Building-Smart-LEGO-MINDSTORMS-Robots/dp/1788471563/ref=sr_1_274?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-274#customerReviews
Scalable Data Architecture with Java: Build efficient enterprise grade data architecting solutions using JAVA,845,https://www.amazon.in/Scalable-Data-Architecture-Java-enterprise-grade-ebook/dp/B0B5LFLFDM/ref=sr_1_275?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-275,,,
"Advanced Python Programming: Accelerate your Python programs using proven techniques and design patterns, 2nd Edition","3,100",https://www.amazon.in/Advanced-Python-Programming-Accelerate-techniques/dp/1801814015/ref=sr_1_276?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-276,4.1 out of 5 stars,10,https://www.amazon.in/Advanced-Python-Programming-Accelerate-techniques-ebook/dp/B09PC2CNXF/ref=sr_1_276?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-276#customerReviews
Machine Learning (in Python and R) For Dummies,618,https://www.amazon.in/Machine-Learning-Python-R-Dummies/dp/8126563052/ref=sr_1_277?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-277,4.4 out of 5 stars,450,https://www.amazon.in/Machine-Learning-Python-R-Dummies/dp/8126563052/ref=sr_1_277?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-277#customerReviews
"Blockchain with Hyperledger Fabric: Build decentralized applications using Hyperledger Fabric 2, 2nd Edition","3,100",https://www.amazon.in/Blockchain-Hyperledger-Fabric-decentralized-applications/dp/1839218754/ref=sr_1_278?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-278,4.7 out of 5 stars,12,https://www.amazon.in/Blockchain-Hyperledger-Fabric-decentralized-applications-ebook/dp/B08N5CJ6RR/ref=sr_1_278?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-278#customerReviews
Mobile Test Automation with Appium,443,https://www.amazon.in/Mobile-Test-Automation-Appium-application-ebook/dp/B0711Y4HTD/ref=sr_1_279?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-279,3.8 out of 5 stars,12,https://www.amazon.in/Mobile-Automation-Appium-Nishant-Verma/dp/1787280160/ref=sr_1_279?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-279#customerReviews
"Angular Projects: Build modern web apps by exploring Angular 12 with 10 different projects and cutting-edge technologies, 2nd Edition","2,226",https://www.amazon.in/Angular-Projects-exploring-cutting-edge-technologies/dp/1800205260/ref=sr_1_280?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-280,4.3 out of 5 stars,45,https://www.amazon.in/Angular-Projects-exploring-cutting-edge-technologies-ebook/dp/B08XXNBKNP/ref=sr_1_280?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-280#customerReviews
"Data Forecasting and Segmentation Using Microsoft Excel: Leverage machine learning for data grouping, linear predictions, and time series projections without using code",845,https://www.amazon.in/Forecasting-Segmentation-Using-Microsoft-Excel-ebook/dp/B09TPKK7D9/ref=sr_1_281?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-281,5.0 out of 5 stars,1,https://www.amazon.in/Forecasting-Segmentation-Using-Microsoft-Excel/dp/1803247738/ref=sr_1_281?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-281#customerReviews
MySQL 8 for Big Data,887,https://www.amazon.in/MySQL-Big-Data-Effective-processing-ebook/dp/B076Q6DFZ9/ref=sr_1_282?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-282,5.0 out of 5 stars,19,https://www.amazon.in/MySQL-Big-Data-Shabbir-Challawala/dp/1788397185/ref=sr_1_282?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-282#customerReviews
"Hands-On Data Analysis with Pandas: A Python data science handbook for data collection, wrangling, analysis, and visualization, 2nd Edition","2,464",https://www.amazon.in/Hands-Data-Analysis-Pandas-visualization/dp/1800563450/ref=sr_1_283?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-283,4.3 out of 5 stars,61,https://www.amazon.in/Hands-Data-Analysis-Pandas-visualization-ebook/dp/B08R67H7F5/ref=sr_1_283?crid=1B35YIHAA7SRY&keywords=packt&qid=1664805942&qu=eyJxc2MiOiI0LjIyIiwicXNhIjoiMy4zNCIsInFzcCI6IjAuOTcifQ%3D%3D&sprefix=packt%2Caps%2C299&sr=8-283#customerReviews
