book_name,book_reviewer_name,book_reviewer_rating,book_reviewer_title,book_reviewer_info,book_reviewer_reviewText
"Mastering Machine Learning with R -: Advanced prediction, algorithms, and learning methods with R 3.x",Amazon Customer,2.0 out of 5 stars,They used very cheap paper printing is not good and also some pages are not visible to read,Reviewed in India 🇮🇳 on 24 May 2017,"The book was not up to the expectations. They used very cheap paper printing is not good and also some pages are not visible to read.Content wise is also not no real time data sets used all they used toy data sets no clear explanation also as the name says ""Mastering"" but its not
I bought ""Machine learning with r from Packt"" publications.That was very good.setting the expectaions from packt i bought but it is not worth."
"Mastering Machine Learning with R -: Advanced prediction, algorithms, and learning methods with R 3.x",Bluebird,4.0 out of 5 stars,Good book,Reviewed in India 🇮🇳 on 3 September 2017,"Yes the book is worth reading. The only con is black and white pic.. Which is not too bad.apart, the book is not for starters but for the people who what deep understanding of ML. It do not contain a to z but what ever it cover it is good"
"Mastering Machine Learning with R -: Advanced prediction, algorithms, and learning methods with R 3.x",Jose Luis,1.0 out of 5 stars,Achtung! Book is full of erratas,Reviewed in Germany 🇩🇪 on 5 October 2017,"Sometimes, the code in the book doesn't work (R shows error messages and stop running the code) because the data doesn't meet the function requirements.
Charts are duplicated / missed what makes not possible to follow the examples properly.
This book can be used to get notions about the process but not not master ML with R unless you have R and stats knowledge that enables you to rewrite some code.
I have been sending the erratas to the publisher without any respond so far."
Mastering SaltStack -: Use Salt to the fullest,PW,5.0 out of 5 stars,Easy to understand and follow content,Reviewed in the United Kingdom 🇬🇧 on 14 February 2019,That is how you start with Salt
Mastering SaltStack -: Use Salt to the fullest,jc,5.0 out of 5 stars,This book leads you through the basics.,Reviewed in the United States 🇺🇸 on 23 August 2017,While there is a lot of documentation on the saltstack web site it is difficult to know how to begin learning about saltstack. This book leads you through the basics. It is a good start for a novice on saltstack. You will probably need some background in python to get the most from this book but it is probably not a necessity
Mastering SaltStack -: Use Salt to the fullest,Amazon Customer,3.0 out of 5 stars,As expected,Reviewed in the United States 🇺🇸 on 1 November 2018,As expected
"AWS for Solutions Architects: Design your cloud infrastructure by implementing DevOps, containers, and Amazon Web Services",Amazon User,4.0 out of 5 stars,An in depth study of cloud infrastructure,Reviewed in India 🇮🇳 on 9 March 2021,This is a great book on AWS for beginners who want to apply cloud design patterns to overcome real-world challenges. It gives an in- depth understanding of the concepts for common real-world use.
"AWS for Solutions Architects: Design your cloud infrastructure by implementing DevOps, containers, and Amazon Web Services",Amazon Customer,5.0 out of 5 stars,Great book for AWS Cloud Architects,Reviewed in India 🇮🇳 on 1 March 2021,"This is a great book from beginner to architects level. This book covers how to design/build a scalable/secure/highly-available and cost-effective solutions. All AWS Well-Architected framework concepts with real use cases.
Book is very well formatted and organized, easy to understand with diagrams and examples. This is very good book for Cloud architects who is working on AWS cloud. Cover all topics in very details."
"AWS for Solutions Architects: Design your cloud infrastructure by implementing DevOps, containers, and Amazon Web Services",A. Jaokar,5.0 out of 5 stars,in depth coverage ..,Reviewed in the United Kingdom 🇬🇧 on 1 March 2021,"I recommend this book for its detailed and in-depth coverage. - especially its emphasis on reference architectures and design patterns.
The cloud is a rapidly evolving space and this book does well to cover both the basics and the detail."
"AWS for Solutions Architects: Design your cloud infrastructure by implementing DevOps, containers, and Amazon Web Services",OrKana11,3.0 out of 5 stars,Filled with gramatical errors - content is fine,Reviewed in the United Kingdom 🇬🇧 on 28 September 2021,"A good enough book. The content is fine. It's all accurate in terms of aws. However, this is filled with spelling mistakes, missing words and repetitive turn of phrases. Editors need to do their jobs properly."
"AWS for Solutions Architects: Design your cloud infrastructure by implementing DevOps, containers, and Amazon Web Services",NIKHIL VARMA,4.0 out of 5 stars,Great solution architecture book for AWS,Reviewed in the United Kingdom 🇬🇧 on 18 April 2021,Good introductory book into AWS components and how you would use them. Great for solution architects wanting a good overview to start building solutions
"AWS for Solutions Architects: Design your cloud infrastructure by implementing DevOps, containers, and Amazon Web Services",Matthew,5.0 out of 5 stars,Great Book,Reviewed in the United Kingdom 🇬🇧 on 22 August 2022,This book is great and very informative!
"AWS for Solutions Architects: Design your cloud infrastructure by implementing DevOps, containers, and Amazon Web Services",Leo,2.0 out of 5 stars,senza senso,Reviewed in Italy 🇮🇹 on 29 December 2021,"Questo libro è senza senso, se non sapete niente di AWS è incomprensibile perchè dà per scontati troppi argomenti, loda il Cloud, ma non spiega niente delle caratteristiche tecniche di base, accenna ai servizi fondamentali come S3 e IAM, e spreca centinaia di pagine per Glue o Athena che servono ad 1 persona su 10. Se invece conoscete AWS perderete 3 gg a leggere chiacchiere e non imparerete nulla di nuovo. Assolutamente da non comprare."
"Machine Learning Algorithms: Popular algorithms for data science and machine learning, 2nd Edition",Amazon Customer,3.0 out of 5 stars,Not for absolute beginners,Reviewed in India 🇮🇳 on 10 February 2019,Explanation is good but one needs to have good understanding of mathematical equations to follow the book. Good coverage of topics.
"Machine Learning Algorithms: Popular algorithms for data science and machine learning, 2nd Edition",Dipayan Dev,5.0 out of 5 stars,All ML algorithms in one with an in-depth implementation.,Reviewed in India 🇮🇳 on 9 September 2018,"I was searching for a book where I can get all the machine learning algorithms and their implementation using R and Python. After reading this book, I can say, no one book could fulful my expectations other than this.
The book explains most of the concepts using real life example, which essentially helps the readers to get a grip of the algorithm quickly. In depth mathematical explanation of the algorithms is an added advantage of this book. I highly recommend machine learning enthusiastic to buy this one."
"LEARNING AWS 2/ED: Design, build, and deploy responsive applications using AWS Cloud components, 2nd Edition",KK,5.0 out of 5 stars,Great book,Reviewed in India 🇮🇳 on 23 September 2018,Great book. All the critical concepts are crisply explained. The author takes a no-nonsense approach in detailing practical design and coding issues
"LEARNING AWS 2/ED: Design, build, and deploy responsive applications using AWS Cloud components, 2nd Edition",Sarat Chandra Dash,5.0 out of 5 stars,Good one,Reviewed in India 🇮🇳 on 9 May 2019,Good one
"LEARNING AWS 2/ED: Design, build, and deploy responsive applications using AWS Cloud components, 2nd Edition",manish sharma,5.0 out of 5 stars,Nice simple and clear,Reviewed in India 🇮🇳 on 10 December 2018,Nice simple and clear
"LEARNING AWS 2/ED: Design, build, and deploy responsive applications using AWS Cloud components, 2nd Edition",Ratnesh Gupta,5.0 out of 5 stars,Nice book,Reviewed in India 🇮🇳 on 16 October 2018,Good knowledge
"LEARNING AWS 2/ED: Design, build, and deploy responsive applications using AWS Cloud components, 2nd Edition",Dhaval,5.0 out of 5 stars,A Perfect treat to AWS Cloud Lovers,Reviewed in India 🇮🇳 on 24 May 2018,A Perfect treat to AWS Cloud Lovers! That's Aurobindo's way. A complete package of Basics to Deployment! Good Coverage all the topics you need to design and deploy a Big data system. Worth buying!
"LEARNING AWS 2/ED: Design, build, and deploy responsive applications using AWS Cloud components, 2nd Edition",Alexey,1.0 out of 5 stars,Poorly written,Reviewed in the United Kingdom 🇬🇧 on 1 April 2019,One of the worst technical books I have ever purchased. It's lacking depth and feels like a series of very brief blog posts barely scratching the surface.
"LEARNING AWS 2/ED: Design, build, and deploy responsive applications using AWS Cloud components, 2nd Edition",Rainbow5,5.0 out of 5 stars,AWS explained very well,Reviewed in the United Kingdom 🇬🇧 on 10 February 2019,Helpful introduction to AWS
OpenStack Essentials -,Amazon Kunde,2.0 out of 5 stars,"Leider sehr oberflächlich, selbst für Grundlagen",Reviewed in Germany 🇩🇪 on 20 December 2016,"Wer sich wirklich mit OpenStack beschäftigen will, ist gut beraten sich die offizielle Dokumentation durchzulesen. Die Inhalte im Buch werfen mehr Fragen auf als das sie sie beantworten"
OpenStack Essentials -,Gjorgi Var,5.0 out of 5 stars,Very solid intro,Reviewed in the United States 🇺🇸 on 2 November 2016,"I was looking for a condensed intro into OpenStack without having to scour the web for relevant information.
With the help of this book I built a solid understanding of all the components that go into OpenStack technology and would recommend it to anyone needing to start out with OpenStack."
OpenStack Essentials -,Bill Stone,1.0 out of 5 stars,low effort publishing,Reviewed in the United States 🇺🇸 on 27 January 2017,Poorly written. Clearly rushed into print with no editorial review. Sentences just stop mid sentence with no punctuation. Pretty verbose on some basics that anyone reading this should know. Seems like someone's publishing homework rough draft.
SQL for Data Analytics - Third Edition: Harness the power of SQL to extract insights from data,KenO,5.0 out of 5 stars,Fantastic introduction to sql & data analytics,Reviewed in the United States 🇺🇸 on 15 September 2022,"This book does a great job of introducing SQL topics in a way that is intuitive and easily understood while not being frustrating in its simplicity.
I'm very new to using SQL and was stumbling through learning joins & aggregate functions when I was given the opportunity to review a pre-release copy of this book & I've gotta say that I'm unbelievably grateful for that.
Instead of struggling to make it through questionably worded online references, I have been guided through well written & intelligently motivated instruction & examples. I've learned a great deal from this book so far & I'm only about 6 chapters in.
If you're just getting started in the world of SQL, ""SQL for Data Analytics"" is an excellent guide.
Working my way through the book has given me a solid understanding of the content & has enabled me to expand beyond the examples provided & build useful queries that are already proving their worth to my team.
Highly recommended."
Programming with CodeIgniterMVC,Amazon Customer,1.0 out of 5 stars,One Star,Reviewed in India 🇮🇳 on 29 October 2017,Useless
Programming with CodeIgniterMVC,alex3410,2.0 out of 5 stars,Info looks good but layout is poor,Reviewed in the United Kingdom 🇬🇧 on 12 January 2018,"First impressions are the information is good but the formatting is really really poor - code sections have not been formatted for print so lines run on to multiple lines making it hard to read
No spacing between sections of code also make it hard to read with it all forming huge blocks of text
Finally you are presented with complete code samples explained with comments within the code rather then separate sections - these comments are not immediately obvious & again run over causing confusion as to if the text is part of the comment or code
It’s annoying because the topics complex enough as it is without struggling with poor layout
Update : finished the book, poor formatting continues throughout & makes it harder to understand the examples, writing in places is poor which again makes it harder to understand.
That being said it’s got useful information in there & worth reading if only because the number of books on CI development are slim"
Programming with CodeIgniterMVC,Dean Barker,1.0 out of 5 stars,Don't bother on Kindle,Reviewed in the United Kingdom 🇬🇧 on 3 March 2014,The php code is not formatted correctly and is very difficult to follow. New lines are not new lines and the comments merge with the actual code in one big messy block. Never buying another tech book from Kindle again. Would get a refund if its possible but its been too ling since I bought.
Programming with CodeIgniterMVC,Ola Klingberg,2.0 out of 5 stars,Not quite ready for printing yet.,Reviewed in the United States 🇺🇸 on 12 September 2014,"This book might become worthy of three or ever four stars, once it’s finished, but this sloppily proof-read draft should not have been published. I’m at page 45, and I’m giving up now.
Both the general text and the code examples are so littered with typos and misused words that they are often difficult to make sense of.
The text reads “a single comma” when they mean “single quotes.” It says “The Boolean and contacts” when they mean “Booleans and constants.” The introduction to an example says that it “... creates a form for adding and editing a product” when in fact the example that follows is for a contact form that has nothing to do with any products.
And the code often looks like this:
function index () {
// executed when referring to My_handlercontroller via
URLecho “Hello World”; }
You have to look at that for a minute to figure out what is code and what is comment, since the lines have been muddled together.
I’m thinking about requesting a refund, even though I’ve made some highlighting. This book was simply not ready to be sent to the printer."
Programming with CodeIgniterMVC,Eric D. Brown,3.0 out of 5 stars,"Not much ""new"" here",Reviewed in the United States 🇺🇸 on 4 March 2014,I took a chance on this book and I'm not that happy that I did. This book provides very little in the way of 'new' examples and definitely stays away from any in-depth discussions of CodeIgniter. There's nothing in this book that you can't find on the CI website.
Mastering Bootstrap 4,Jesus S.,5.0 out of 5 stars,Muy buen libro,Reviewed in Mexico 🇲🇽 on 11 December 2017,"Me gusto mucho como esta distribuido, como maneja los conceptos pero sobre todo como te lleva de la mano para comenzar a programar en estos lenguajes."
Mastering Bootstrap 4,Cecillac,1.0 out of 5 stars,Not worth it for anyone who ca read online documentation,Reviewed in the United States 🇺🇸 on 13 December 2019,I 2as hoping for the inside track not the documentation represented. Nothing on how to create your own themes. Gave it away.
Java for Data Science,,,,,
"Learn Python Programming: An in-depth introduction to the fundamentals of Python, 3rd Edition",John Ferngrove,4.0 out of 5 stars,How much time do you have?,Reviewed in the United Kingdom 🇬🇧 on 11 June 2022,"I've docked a star from this rating because this book is not ideal for busy people who want to quickly learn the language so they can get on with their own projects. To get the best out of this book one would have to download the chapter examples, work through their code, which is much more than is presented in the text, and follow up all the links and references to documentation and dependencies which cover the entirety of the immense Python ecosystem. If I did have the time to follow up on every reference I would probably give the book five stars.
The earlier part of the book deals very well with the core language. People like myself coming to Python from earlier generation languages such as C++, Java, Tcl, etc. can quickly start messing about and muddling along according to familiar paradigms. But the real power of Python only becomes apparent when one understands the advanced data types and language constructs that make Python a genuinely next generation language. The language style that arises from a full understanding of these features is called Pythonic, and to write as such, to write Pythonically. All this makes for compact and highly readable code, of which I thoroughly approve.
As the book progresses however the explanation of the core language becomes increasingly intermixed with aspects of the broader Python ecosystem which are necessarily brief in their treatment and often too brief for the text alone to stand on its own without getting ever more involved in the example code and following up on references to a large array of third party tools and their documentation. The authors seem keen to use the opportunity to cover a career's worth of general observations and best practice heuristics on the whole field of programming more generally. All good stuff, especially for beginners, but off the point for someone wanting to master the language and get on with their own projects. I would estimate that it could take a good few months for the diligent reader to really work through the material not just of the text, but the accompanying sample programs and the documentary references as well.
There's no doubt that a beginner or a computer science student would find this a really solid underpinning to a career both in writing Python and programming more generally. If, like me, you're in a bit of a hurry to get on and apply Python to your own purposes then much of the latter half of the book could feel like a distraction. Perhaps further down the line the areas covered there will tun out to be of relevant interest. How good a reference the book will then make is hard to say. As observed, on many topics the text alone is just too brief to give a confident grounding in the material covered."
"Learn Python Programming: An in-depth introduction to the fundamentals of Python, 3rd Edition",Danilo M,4.0 out of 5 stars,Like this book as begginer,Reviewed in Germany 🇩🇪 on 5 January 2022,"Learn Python programming, for begginers and advanced users."
"Learn Python Programming: An in-depth introduction to the fundamentals of Python, 3rd Edition",Maliik M,4.0 out of 5 stars,Probably best for intermediate learners. Good content overall!,Reviewed in the United States 🇺🇸 on 23 August 2022,"I get the feeling that the authors of this book really, REALLY, love Python. That’s great, because their passion for the language comes through very clearly in their writing and explanation of the language and it’s features. Almost every chapter so far (I have read through chapter 8) includes some kind of Easter egg, or a very niche tip that could only be known by someone who knows the language well, so I appreciate those little details. What I don’t appreciate as much about this book is the headiness in the explanation of some of pythons core features that are often too brief to break down a topic with enough technical detail that you don’t need to turn to outside resources for more explanation. Perhaps one of the things I like the least about this book is that I am constantly being told to read the official Python documentation for explanation about topics that I assumed would have been included in the book. I don’t hold that against the authors though, because I know there’s a lot to cover and to include everything there is to know about Python would probably span multiple books. Still though, I would have preferred that some of the more basic topics where the book defers to the documentation in favor of itself would have been included and the more advanced topics had been left out instead.
With that said, so far, the biggest challenge getting through this book as a beginner has been keeping myself motivated when the reading makes such drastic shifts from difficult but approachable topics, to suddenly very dense and mathematical concepts. Because of that, this may not be the best book for an absolute beginner to read when they have no prior computer science or programming experience. I feel like I was only able to follow along because this is not my first attempt at learning a programming language and I have held onto a lot of the core principles of programming that are shared between languages like JavaScript and Python.
I think if you plan to use this book as your introduction to the Python programming language, and to programming in general, you probably need to look elsewhere to prime yourself on topics like types, variables, logical operators, and control flow before jumping in here. Those are easy to understand topics, but learning of them through this book could be inhibited by the sudden introduction of more complex topics. For example, in Chapter 2, the text goes from explaining what objects are in Python and how they are represented to a section devoted to modular exponentiation and modular multiplicative inverses and brief explanation of some other advanced topics. I have no problem with those additions to the book, but maybe not so early on, especially for the sake of not overloading beginners with such heavy information.
What I do like about the book is that, although brief on some more basic topics, and overly verbose on topics that I would consider too complex for this book, where the authors really do shine is in their detailed explanation of the core features of Python. Everything up until chapter 4 is fairly standard programming stuff with features unique to Python scattered throughout, but boy do they really go in depth about those unique features when they do come up. Chapter 5 for example is all about Comprehensions and Generators, and you’ll be practically begging for the end of the chapter to come by the time you’re halfway through the reading. Explanations on that topic, and topics like data types, functions and Python’s unique flavor of implementation go in fairly deep and you won’t leave those chapters feeling empty handed. I definitely think in that aspect, the book shines and gives you a great idea of where you might want to potentially focus your efforts when it comes to even more in depth and technical learning.
One minor pitfall about this book is that as recent as it is, it is somewhat outdated. Probably the most glaring piece of old information comes in Chapter 3, which is a very solid chapter, however the info regarding the lack of a switch case statement, which was added in Python 3.10, is incorrect. Of course this book was written for Python 3.9 so there are bound to be some minor inaccuracies here and there.
Some other nitpicks I have is that I found quite a few grammatical errors and even some issues between the code examples and what was being referenced in the text. Most of these issues were limited to Chapter 1, however I still have several more chapters to read through so I can’t speak to the whole book regarding grammar. Sometimes, the authors will use terminology that isn’t necessarily explained in the text. For example, when the book introduces functions, they reference the “caller” without really explaining what the caller is or means, and that issue arises from time to time where you might need to Google some terminology nal every now and then as you read to get caught up again. Another personal dislike is related to the author’s devotion to Pythonic and ‘elegant’ implementation of code. I don’t mind reminders here and there about good formatting, and my goodness do they hit you over the head with that PEP 8 formatting reference, but I have felt at times that there was more focus on “this type of code being better because it’s more elegant” than a true explanation of what the pros and cons of choosing between a more or less “Pythonic” approach to implementing a feature.
I went ahead and purchased the “Python Workout” book to put what I’ve learned here into practice. To that end, there are tons of code examples for you to work through ough, however most of them don’t train you to solve any real technical problems beyond providing a superficial example of what the implementation of a new topic might look like. Still though, they code examples are solid and you should work through them as you read. Just know that you’ll want to use another resource for real practice.
Overall, this is a good book for learning Python, but I would be hesitant to say it’s a great book to learn the core principles of programming AND Python. Ironically, I bought this book because I felt Meta’s 2022 backend developer course on Coursera did not go far enough explaining Python programming and it’s features in depth. Since reading this book, I feel I have a much better grasp of the concepts I’ve been learning about and feel much more prepared to start working with a framework like Django. The book past Chapter 8 covers some more advanced topics that I’m not really sure I want to focus on right now, things like APIs and GUIs, so I’m not sure if I’ll cover that part of the book anytime soon. I don’t really feel like that information is as relevant to a beginner like me, so I may come back to the book and revisit those chapters (9 - 15) in a few weeks once I get the core concepts under my belt.
Fairly satisfied with this book and happy with/grateful for the foundation that’s it’s helped me lay so far!"
"Learn Python Programming: An in-depth introduction to the fundamentals of Python, 3rd Edition",Areohbe,5.0 out of 5 stars,Great if you have some prior computer science knowledge and math skills,Reviewed in the United States 🇺🇸 on 18 April 2022,"This book is great! Not the most thorough but covers all the bases none the less. As the description states it is preferable to have some experience with computer science. I think anyone could pick up think book and learn SOME python. However, there are some parts that someone with no knowledge will likely struggle and will need outside support."
"Learning Tableau 2022 - Fifth Edition: Create effective data visualizations, build interactive visual analytics, and improve your data storytelling capabilities",Ummer Siddique,5.0 out of 5 stars,Great book!,Reviewed in the United States 🇺🇸 on 2 September 2022,"I was little hesitant in buying Packt books as it seems like majority of their reviews are not verified purchases. However, I decided to give this book a try as I was looking for a book on Tableau 2022 and this was the most recent book on Tableau released so far. Just finished the first chapter, this book is very helpful and well written so far. I might add more to his review later once I am done with the whole book."
Workflow Automation with Microsoft Power Automate -: Use business process automation to achieve digital transformation with minimal code,,,,,
"Artificial Intelligence By Example: Acquire advanced AI, machine learning, and deep learning design skills, 2nd Edition",Tamzid Bhuiyan,5.0 out of 5 stars,easy to understand,Reviewed in the United Kingdom 🇬🇧 on 19 May 2021,"information are helpful , good for students"
"Artificial Intelligence By Example: Acquire advanced AI, machine learning, and deep learning design skills, 2nd Edition",Ramses,5.0 out of 5 stars,Great Book,Reviewed in Australia 🇦🇺 on 26 May 2022,Very thorough book and well written.
"Artificial Intelligence By Example: Acquire advanced AI, machine learning, and deep learning design skills, 2nd Edition",michael mejia,5.0 out of 5 stars,Helps bridge many gaps other books fall short of doing,Reviewed in the United States 🇺🇸 on 21 March 2020,"Too many books are only math oriented and miss the implementation of using such algorithms in programming languages. Other books focus on programming the concepts but don't go in depth on the math behind it. From start to finish this book gives you both worlds. No longer do i have this black mystery box mentality of implementing an algorithm(using a library) knowing how to use it but have no idea how it works behind the scenes. This book combines a mathematician, developer, and has Business logic. I Would highly recommend this book."
"Mastering Tableau 2021: Implement advanced business intelligence techniques and analytics with Tableau, 3rd Edition",paresh,5.0 out of 5 stars,Nice book but page quality not upto the price,Reviewed in India 🇮🇳 on 13 December 2021,"This book a informative but for 2000 rs I guess it does not deserve the price based on page quality.
If you have kindle get the Kindle version"
"Mastering Tableau 2021: Implement advanced business intelligence techniques and analytics with Tableau, 3rd Edition",Chandra Prakash,4.0 out of 5 stars,A weapon must to have in arsenal,Reviewed in India 🇮🇳 on 1 July 2021,"This is well balanced book which covers every inch of what one should know with practical approach, this make it stand unique among others. Being as a tableau professional, I recommend this book to all who want to get their hands dirty and make most out of it!
Great composition authors! Thanks for bringing such a great book!!"
"Mastering Tableau 2021: Implement advanced business intelligence techniques and analytics with Tableau, 3rd Edition",mohan shenoy,4.0 out of 5 stars,Definetely an asset in a professional's book collection !,Reviewed in India 🇮🇳 on 1 July 2021,"I think its a well balanced book covering from basics to advanced topics in Tableau.
The mix of explanation of fundementals and linking to practical steps is something that I found interesting in the book. Definetely an asset in a professional's book collection !
Advaned topics from Ch#9, a must read to understand and impliment Tableau's mapping capabilities
The Chapters which I liked the post is #2 , #3 & #5 the focus more on understanding the Data and how to use prep builder to prepp the data helping to build effective visuals and working on table calculations.
Aspiring Data scientists, dont miss the Ch#12, discussion on Advanced Analytics
Sample dataset is shared on github repository
I am keeping 1 star with me waiting to see 2022 copy !"
"Mastering Tableau 2021: Implement advanced business intelligence techniques and analytics with Tableau, 3rd Edition",Devanshu,5.0 out of 5 stars,Great book for new person who wants to learn from scratch,Reviewed in India 🇮🇳 on 30 June 2021,The book has covered with all the basics. I love the Book as it take you towards the more practical approach and is not only based on theory only. I will be recommending this book to all at whatever level you are you must have this book and believe me you will learn something new from this for sure.
"Mastering Tableau 2021: Implement advanced business intelligence techniques and analytics with Tableau, 3rd Edition",Aditya Pant,5.0 out of 5 stars,A Complete Package for Data Visualization Practitioners,Reviewed in India 🇮🇳 on 1 July 2021,"This book is indeed the best one when it comes to introducing the concepts of visual analytics with rich user experiences and dynamic dashboards with advanced BI techniques. By the end of this book, I feel confident in building my skill-set by implementing the powerful features pertaining to Tableau 2021."
"Mastering Tableau 2021: Implement advanced business intelligence techniques and analytics with Tableau, 3rd Edition",Kriti,5.0 out of 5 stars,The best Guide for Tableau,Reviewed in India 🇮🇳 on 1 July 2021,"I started this book and I am very happy with the contents of this book. Every chapter is explained in a very detailed and very interactive way. There are visuals as to how to proceed with whatever topic we are learning.
A great way to learn and easy to follow."
"Mastering Tableau 2021: Implement advanced business intelligence techniques and analytics with Tableau, 3rd Edition",Rahul pant,5.0 out of 5 stars,Great Book to Earn Knowledge on Visualization,Reviewed in India 🇮🇳 on 26 June 2021,The book is well written and brings out insights into the tableau well!!!! A must read for all who are looking towards mastering tableau. Book has been well structured to bring about contents and provides step by step instructions on learning different mechanisms involved towards visualization techniques!!!!
"Mastering Tableau 2021: Implement advanced business intelligence techniques and analytics with Tableau, 3rd Edition",Amazon Customer,3.0 out of 5 stars,Riddled with errors...so far.. but fixed,Reviewed in the United Kingdom 🇬🇧 on 26 October 2021,"Update: Excellent support from Publisher who has fixed the online Tableau and will update text for next edition. Upgraded to 3 star for now. Will revisit once book finished.
I'm currently working through this book and have completed chapter 1. I'm seriously doubting continuing with further chapters due to fundamental issues with some of the material.
1. Page 37 the material uses a work alongside example to use a Measure called Quantity. The measure called Quantity does not exist.
2. Page 9, it advises to navigate to the Nested Sorting tab. Unfortunately this tab doesnt exist.
To find two huge glaring errors in the first ten or so worked examples in what is a recap chapter of basic Tableau concepts is disconcerting on a THIRD edition of a book, and makes me doubt whether it is worth continuing with the rest of the book.
I may continue and if I get to the end and not find any further issues I may revisit this review."
"Mastering Tableau 2021: Implement advanced business intelligence techniques and analytics with Tableau, 3rd Edition",mjtossell,5.0 out of 5 stars,Fabulous and fascinating Tableau resource,Reviewed in Australia 🇦🇺 on 5 February 2022,"This is my first Packt purchase and I am extremely pleased. The authors have done a great job in writing a technical manual that is easy to understand and apply, and I love the exercises."
"Mastering Tableau 2021: Implement advanced business intelligence techniques and analytics with Tableau, 3rd Edition",bennetthk,5.0 out of 5 stars,"A great toolset, an even better skillset",Reviewed in Australia 🇦🇺 on 20 November 2021,"I learn best by doing. Tableau is a tool - and over time popular tools will change. However, skills retain their usefulness. Aside from learning the Tableau toolset, the other reason I am interested in this book is to sharpen skills key to data science - coding, math and stats. For me, this is a practical approach - the book has loads of example solutions that I can refer to whilst problem solving."
"Mastering Tableau 2021: Implement advanced business intelligence techniques and analytics with Tableau, 3rd Edition",Julius Giron,5.0 out of 5 stars,Expert level business intelligence and visualization!,Reviewed in the United States 🇺🇸 on 26 August 2021,"If you are looking to up your analysis and visualization game using Tableau, this is the book for you! As a business analytics professional, I look for books that can distill complex subjects in a way that everyone can benefit from. This book does that. This book not only covers the essential functions of Tableau Software, but it also discusses advanced functionalities like expert-level examples to help with visual design, time series analysis, and geo-spatial analysis and connecting Tableau to Python and R.
Tableau is becoming more robust and flexible, allowing you now to connect Amazon Web Services (AWS)' SageMaker machine learning models to Tableau workbooks, continuing its evolution to being a complete data science platform. To better leverage Tableau, read the book."
"Mastering Tableau 2021: Implement advanced business intelligence techniques and analytics with Tableau, 3rd Edition",Native Commissioner,3.0 out of 5 stars,Kindle version: Navigation and Table of Contents not numbered meaningfully,Reviewed in the United States 🇺🇸 on 27 March 2022,"It's difficult to see which chapter you are reading, which also makes narrowing down a search to relevant content unnecessarily convoluted. All they had to do was number the chapters visibly on the navigation. Readers are not necessarily always trying to read the entire book in sequence, publisher should make navigation efficient. Otherwise it's a pretty good intro book, but yikes you waste a lot of time just trying to narrow down a search to relevant content."
Mastering Microsoft Power Bi: Expert techniques for effective data analytics and business intelligence,gg,4.0 out of 5 stars,good book to understand on all areas of Power BI,Reviewed in India 🇮🇳 on 20 November 2018,book gives very good scenario's on all areas of power BI. But the examples and scenarios are not completely re producible with code samples. otherwise in overall the book is good.
Mastering Microsoft Power Bi: Expert techniques for effective data analytics and business intelligence,Rokkyy,4.0 out of 5 stars,For beginners..?,Reviewed in India 🇮🇳 on 6 July 2019,is this book for beginners..?
Mastering Microsoft Power Bi: Expert techniques for effective data analytics and business intelligence,A G.,1.0 out of 5 stars,Very poorly written and difficult to follow,Reviewed in the United Kingdom 🇬🇧 on 3 June 2019,"Looking at the Table of Contents this appears to be a comprehensive book to help with the setting up and administering of Microsoft PowerBI. However, The content itself is very difficult to follow and key explanations of 'why' are missing. It fails to explain why one technique would be better used than another. X does this, Y does that, but not which to use and when.
It also bounces around with Chapter 1 referencing Chapter 2, Chapter 3 and Chapter 4. This makes it even harder to understand.
Terms are constantly introduced with no explanation, to be frank its more lite a novel than an educational or instructive book."
Mastering Microsoft Power Bi: Expert techniques for effective data analytics and business intelligence,Gerry,1.0 out of 5 stars,Terrible!,Reviewed in the United Kingdom 🇬🇧 on 13 January 2019,This book might have some good content but I think its terrible because you cannot follow the examples given. This is because the actual database used to create all the examples shown is a modified version of the Adventure Works DW. I see no reason why this not provided in the code files. Its fine if you just want to read it as a novel but i prefer to get my hands dirty.
Mastering Microsoft Power Bi: Expert techniques for effective data analytics and business intelligence,Richard Walker,5.0 out of 5 stars,Very useful for developing integrated knowledge and MS technologies contained around PowerBI.,Reviewed in the United Kingdom 🇬🇧 on 30 January 2019,I have found this to be a thorough and extremely useful tool to plan the development and scaling of internal and external solutions for PowerBI and Azure AD B2B. This is a great add on to other books written by the likes of Ferrari and Russo.
Mastering Microsoft Power Bi: Expert techniques for effective data analytics and business intelligence,Bob,5.0 out of 5 stars,Amazing content,Reviewed in Australia 🇦🇺 on 3 August 2021,I have read many power BI book but this one could lead me through better understanding of practical aspects and projects.
Mastering Microsoft Power Bi: Expert techniques for effective data analytics and business intelligence,Tien Nguyen,1.0 out of 5 stars,The book is not in good condition,Reviewed in Germany 🇩🇪 on 20 December 2021,I just received the book and it is already broken. So disappointed!!!
Designing Hexagonal Architecture with Java: An architect's guide to building maintainable and change-tolerant applications with Java and Quarkus,todos,5.0 out of 5 stars,Livro sem igual,Reviewed in Brazil 🇧🇷 on 14 April 2022,Livro para alcançar um nível de arquiteto de software Java
